time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-08-08,28.1,24.6,31.8,,,,,,,
2019-08-09,28.1,24.4,31.8,,,,,,,
2019-08-10,28.3,25.0,32.0,,,,,,,
2019-08-11,28.5,25.4,32.4,,,,,,,
2019-08-12,28.9,25.8,33.4,,,,,,,
2019-08-13,29.1,,33.4,,,,,,,
2019-08-14,28.9,26.2,32.4,,,,,,,
2019-08-15,28.8,26.4,32.0,,,,,,,
2019-08-16,28.8,26.7,32.0,,,,,,,
2019-08-17,28.7,,32.4,,,,,,,
2019-08-18,28.4,25.0,33.4,,,,,,,
2019-08-19,28.0,24.6,,,,,,,,
2019-08-20,28.1,,32.6,,,,,,,
2019-08-21,29.2,25.6,33.6,,,,,,,
2019-08-22,28.5,,32.0,,,,,,,
2019-08-23,28.4,25.8,31.4,,,,,,,
2019-08-24,28.6,25.4,31.8,,,,,,,
2019-08-25,28.4,25.8,31.6,,,,,,,
2019-08-26,28.7,26.0,,,,,,,,
2019-08-27,28.9,26.4,32.0,,,,,,,
2019-08-28,28.2,,32.5,,,,,,,
2019-08-29,28.6,25.0,33.6,,,,,,,
2019-08-30,29.2,,33.4,,,,,,,
2019-08-31,28.4,24.8,32.6,,,,,,,
2019-09-01,28.7,24.8,32.5,,,,,,,
2019-09-02,28.7,25.0,32.6,,,,,,,
2019-09-03,28.6,26.0,33.2,,,,,,,
2019-09-04,28.7,25.4,31.8,,,,,,,
2019-09-05,28.6,25.2,,,,,,,,
2019-09-06,28.3,25.0,32.0,,,,,,,
2019-09-07,28.8,25.8,33.0,,,,,,,
2019-09-08,29.2,26.0,33.0,,,,,,,
2019-09-09,29.0,25.2,32.0,,,,,,,
2019-09-10,29.4,,35.0,,,,,,,
2019-09-11,29.2,25.0,34.6,,,,,,,
2019-09-12,28.3,25.0,32.8,,,,,,,
2019-09-13,28.1,24.8,32.0,,,,,,,
2019-09-14,27.7,24.0,31.6,,,,,,,
2019-09-15,28.4,24.4,32.6,,,,,,,
2019-09-16,28.5,,32.8,,,,,,,
2019-09-17,29.2,24.6,33.0,,,,,,,
2019-09-18,28.3,25.0,33.4,,,,,,,
2019-09-19,29.4,26.0,33.6,,,,,,,
2019-09-20,29.2,26.2,33.4,,,,,,,
2019-09-21,28.9,25.8,33.0,,,,,,,
2019-09-22,29.0,25.4,32.0,,,,,,,
2019-09-23,29.2,26.4,33.2,,,,,,,
2019-09-24,29.4,,33.8,,,,,,,
2019-09-25,29.3,25.4,32.2,,,,,,,
2019-09-26,30.3,26.8,35.0,,,,,,,
2019-09-27,30.1,27.2,33.6,,,,,,,
2019-09-28,29.5,,32.4,,,,,,,
2019-09-29,29.4,27.0,32.4,,,,,,,
2019-09-30,29.7,,34.0,,,,,,,
2019-10-01,29.1,25.8,32.4,,,,,,,
2019-10-02,29.9,26.4,32.8,,,,,,,
2019-10-03,29.4,27.0,32.2,,,,,,,
2019-10-04,30.1,27.0,34.2,,,,,,,
2019-10-05,30.2,26.4,35.0,,,,,,,
2019-10-06,29.3,,34.0,,,,,,,
2019-10-07,29.8,25.2,34.2,,,,,,,
2019-10-08,28.9,,32.6,,,,,,,
2019-10-09,29.7,26.0,32.8,,,,,,,
2019-10-10,29.1,24.6,32.4,,,,,,,
2019-10-11,29.0,,33.6,,,,,,,
2019-10-12,29.1,,32.4,,,,,,,
2019-10-13,29.4,26.6,,,,,,,,
2019-10-14,29.7,26.8,32.8,,,,,,,
2019-10-15,29.2,,31.8,,,,,,,
2019-10-16,29.4,26.4,32.8,,,,,,,
2019-10-17,29.8,25.6,32.2,,,,,,,
2019-10-18,29.6,27.2,32.2,,,,,,,
2019-10-19,30.1,27.2,33.0,,,,,,,
2019-10-20,29.7,,34.0,,,,,,,
2019-10-21,30.4,26.4,34.8,,,,,,,
2019-10-22,30.7,26.4,,,,,,,,
2019-10-23,30.3,27.4,34.0,,,,,,,
2019-10-24,30.2,27.4,33.6,,,,,,,
2019-10-25,30.0,27.0,,,,,,,,
2019-10-26,29.7,27.2,33.8,,,,,,,
2019-10-27,29.1,,32.0,,,,,,,
2019-10-28,29.3,27.0,32.4,,,,,,,
2019-10-29,29.3,26.0,,,,,,,,
2019-10-30,29.7,26.0,33.0,,,,,,,
2019-10-31,29.8,27.0,32.6,,,,,,,
2019-11-01,28.6,,34.4,,,,,,,
2019-11-02,28.7,25.0,,,,,,,,
2019-11-03,29.1,25.4,32.8,,,,,,,
2019-11-04,29.7,27.2,33.8,,,,,,,
2019-11-05,28.7,,33.4,,,,,,,
2019-11-06,29.3,25.4,33.6,,,,,,,
2019-11-07,29.4,25.0,33.0,,,,,,,
2019-11-08,29.3,25.6,32.8,,,,,,,
2019-11-09,30.5,25.8,34.2,,,,,,,
2019-11-10,30.0,26.0,32.8,,,,,,,
2019-11-11,29.6,,33.6,,,,,,,
2019-11-12,30.0,,,,,,,,,
2019-11-13,30.1,27.4,34.4,,,,,,,
2019-11-14,28.5,,30.6,,,,,,,
2019-11-15,29.8,26.0,34.6,,,,,,,
2019-11-16,30.7,26.6,34.0,,,,,,,
2019-11-17,30.1,,33.8,,,,,,,
2019-11-18,30.0,25.2,34.2,,,,,,,
2019-11-19,29.3,,33.0,,,,,,,
2019-11-20,29.6,25.2,33.4,,,,,,,
2019-11-21,29.2,27.0,32.2,,,,,,,
2019-11-22,29.7,27.2,32.4,,,,,,,
2019-11-23,29.5,,32.6,,,,,,,
2019-11-24,30.3,26.8,33.4,,,,,,,
2019-11-25,29.7,27.2,32.8,,,,,,,
2019-11-26,30.0,27.2,32.8,,,,,,,
2019-11-27,29.7,27.6,32.4,,,,,,,
2019-11-28,30.1,27.4,33.8,,,,,,,
2019-11-29,29.1,,33.0,,,,,,,
2019-11-30,28.7,25.4,32.4,,,,,,,
2019-12-01,29.8,26.2,,,,,,,,
2019-12-02,30.1,26.6,,,,,,,,
2019-12-03,30.0,27.2,33.4,,,,,,,
2019-12-04,28.8,,33.0,,,,,,,
2019-12-05,29.1,25.0,32.0,,,,,,,
2019-12-06,28.6,,31.0,,,,,,,
2019-12-07,27.8,25.0,32.4,0.0,,,,,,
2019-12-08,29.0,26.0,31.6,,,,,,,
2019-12-09,29.6,26.8,33.0,,,,,,,
2019-12-10,28.3,,30.6,,,,,,,
2019-12-11,28.5,,33.0,,,,,,,
2019-12-12,27.0,25.2,29.6,,,,,,,
2019-12-13,28.6,25.8,31.8,,,,,,,
2019-12-14,29.1,26.2,32.0,,,,,,,
2019-12-15,29.4,26.8,32.0,,,,,,,
2019-12-16,28.5,,31.6,,,,,,,
2019-12-17,26.8,25.0,31.8,,,,,,,
2019-12-18,29.0,25.0,33.2,,,,,,,
2019-12-19,29.2,26.0,32.6,,,,,,,
2019-12-20,29.6,26.0,33.0,,,,,,,
2019-12-21,28.3,25.4,32.2,,,,,,,
2019-12-22,27.6,25.2,32.4,,,,,,,
2019-12-23,27.9,,32.8,,,,,,,
2019-12-24,29.2,25.0,32.6,,,,,,,
2019-12-25,26.3,24.8,29.8,,,,,,,
2019-12-26,27.9,25.2,31.6,,,,,,,
2019-12-27,27.0,,31.6,,,,,,,
2019-12-28,27.8,24.8,30.2,,,,,,,
2019-12-29,27.4,25.2,30.2,,,,,,,
2019-12-30,29.2,25.2,32.6,,,,,,,
2019-12-31,27.4,,31.2,,,,,,,
2020-01-01,26.7,25.1,28.8,,,,,,,
2020-01-02,27.8,25.0,30.8,,,,,,,
2020-01-03,28.6,25.4,31.0,,,,,,,
2020-01-04,28.5,25.6,31.2,,,,,,,
2020-01-05,27.6,,29.6,,,,,,,
2020-01-06,27.2,25.2,30.0,,,,,,,
2020-01-07,27.4,25.2,30.0,,,,,,,
2020-01-08,28.2,25.0,30.8,,,,,,,
2020-01-09,27.2,,31.0,,,,,,,
2020-01-10,25.8,24.4,29.2,,,,,,,
2020-01-11,27.3,24.6,30.0,,,,,,,
2020-01-12,28.1,25.2,31.4,,,,,,,
2020-01-13,27.9,25.4,30.6,,,,,,,
2020-01-14,28.3,,32.0,,,,,,,
2020-01-15,28.6,25.6,31.0,,,,,,,
2020-01-16,28.2,25.6,31.0,,,,,,,
2020-01-17,28.6,,32.0,,,,,,,
2020-01-18,27.5,24.1,30.6,,,,,,,
2020-01-19,29.2,25.0,32.0,,,,,,,
2020-01-20,28.7,25.8,30.4,,,,,,,
2020-01-21,29.0,26.4,31.2,,,,,,,
2020-01-22,29.3,26.8,34.4,,,,,,,
2020-01-23,28.5,25.4,33.8,,,,,,,
2020-01-24,26.6,,27.4,,,,,,,
2020-01-25,27.2,25.9,29.6,,,,,,,
2020-01-26,28.4,25.8,31.6,,,,,,,
2020-01-27,28.8,25.8,31.6,,,,,,,
2020-01-28,29.2,25.8,31.8,,,,,,,
2020-01-29,28.8,,32.4,,,,,,,
2020-01-30,28.4,24.4,31.0,,,,,,,
2020-01-31,28.1,25.0,30.0,,,,,,,
2020-02-01,26.0,24.8,27.6,,,,,,,
2020-02-02,27.1,24.6,30.2,,,,,,,
2020-02-03,26.7,24.6,29.0,,,,,,,
2020-02-04,27.8,24.8,,,,,,,,
2020-02-05,27.7,26.0,29.6,,,,,,,
2020-02-06,26.8,25.4,28.8,,,,,,,
2020-02-07,26.4,,29.8,,,,,,,
2020-02-08,26.7,24.0,30.4,,,,,,,
2020-02-09,26.3,24.0,31.0,,,,,,,
2020-02-10,30.3,,34.6,,,,,,,
2020-02-11,30.0,26.0,34.4,,,,,,,
2020-02-12,29.5,27.0,33.6,,,,,,,
2020-02-13,28.3,26.0,31.8,,,,,,,
2020-02-14,27.6,,29.8,,,,,,,
2020-02-15,28.1,26.0,31.8,,,,,,,
2020-02-16,26.5,,31.4,,,,,,,
2020-02-17,27.1,25.4,32.0,,,,,,,
2020-02-18,27.2,25.0,30.2,,,,,,,
2020-02-19,27.0,,29.8,,,,,,,
2020-02-20,26.8,24.8,30.8,,,,,,,
2020-02-21,28.3,24.8,31.8,,,,,,,
2020-02-22,28.7,24.6,31.2,,,,,,,
2020-02-23,28.7,25.6,31.0,,,,,,,
2020-02-24,28.2,,31.0,,,,,,,
2020-02-25,27.7,24.6,29.8,,,,,,,
2020-02-26,29.1,25.0,31.4,,,,,,,
2020-02-27,27.9,25.4,30.6,,,,,,,
2020-02-28,27.9,25.0,31.0,,,,,,,
2020-02-29,27.3,25.2,28.6,,,,,,,
2020-03-01,27.3,,31.8,,,,,,,
2020-03-02,29.2,25.0,31.8,,,,,,,
2020-03-03,29.4,,31.6,,,,,,,
2020-03-04,28.3,,31.0,,,,,,,
2020-03-05,28.0,,31.0,,,,,,,
2020-03-06,29.5,25.0,32.0,,,,,,,
2020-03-07,29.2,25.2,33.0,,,,,,,
2020-03-08,28.7,,32.2,,,,,,,
2020-03-09,29.9,26.0,33.2,,,,,,,
2020-03-10,30.6,27.0,34.6,,,,,,,
2020-03-11,29.0,,,,,,,,,
2020-03-12,27.7,,30.6,,,,,,,
2020-03-13,28.4,,,,,,,,,
2020-03-14,28.6,,,,,,,,,
2020-03-15,29.1,25.0,,,,,,,,
2020-03-16,28.2,,,,,,,,,
2020-03-17,29.6,25.2,32.6,,,,,,,
2020-03-18,27.3,25.8,,,,,,,,
2020-03-19,27.3,,31.4,,,,,,,
2020-03-20,27.1,,31.2,,,,,,,
2020-03-21,29.0,,32.4,,,,,,,
2020-03-22,27.3,25.0,31.2,,,,,,,
2020-03-23,28.5,25.0,31.8,,,,,,,
2020-03-24,28.8,,32.2,,,,,,,
2020-03-25,29.3,25.6,32.4,,,,,,,
2020-03-26,28.3,25.8,31.8,,,,,,,
2020-03-27,28.7,26.4,31.6,,,,,,,
2020-03-28,29.7,,32.0,,,,,,,
2020-03-29,28.9,27.2,33.0,,,,,,,
2020-03-30,27.4,,31.8,,,,,,,
2020-03-31,28.1,26.0,34.4,,,,,,,
2020-04-01,28.8,25.2,31.8,,,,,,,
2020-04-02,29.7,25.6,33.8,,,,,,,
2020-04-03,29.2,27.0,33.6,,,,,,,
2020-04-04,29.2,26.0,32.0,,,,,,,
2020-04-05,28.7,27.0,32.0,,,,,,,
2020-04-06,26.9,,32.6,,,,,,,
2020-04-07,28.9,25.6,32.6,,,,,,,
2020-04-08,29.2,26.0,32.0,,,,,,,
2020-04-09,28.8,,31.0,,,,,,,
2020-04-10,28.4,,32.2,,,,,,,
2020-04-11,30.2,26.0,34.2,,,,,,,
2020-04-12,29.3,,32.6,,,,,,,
2020-04-13,27.9,,32.0,,,,,,,
2020-04-14,28.4,25.6,32.0,,,,,,,
2020-04-15,28.6,25.8,31.4,,,,,,,
2020-04-16,29.6,26.0,32.4,,,,,,,
2020-04-17,29.3,26.6,33.0,,,,,,,
2020-04-18,29.2,26.2,32.6,,,,,,,
2020-04-19,30.3,26.4,34.0,,,,,,,
2020-04-20,30.3,27.0,33.6,,,,,,,
2020-04-21,29.5,,32.6,,,,,,,
2020-04-22,30.5,26.0,34.8,,,,,,,
2020-04-23,31.0,27.4,34.8,,,,,,,
2020-04-24,29.1,,33.0,,,,,,,
2020-04-25,29.6,26.4,,,,,,,,
2020-04-26,29.3,26.4,33.4,,,,,,,
2020-04-27,27.9,25.0,32.0,,,,,,,
2020-04-28,27.5,,31.2,,,,,,,
2020-04-29,28.6,25.6,32.2,,,,,,,
2020-04-30,28.3,,31.8,,,,,,,
2020-05-01,28.8,26.4,31.6,,,,,,,
2020-05-02,27.4,25.6,30.0,,,,,,,
2020-05-03,28.4,,33.4,,,,,,,
2020-05-04,28.2,,30.6,,,,,,,
2020-05-05,30.3,26.6,33.8,,,,,,,
2020-05-06,29.4,27.0,33.4,,,,,,,
2020-05-07,30.3,27.2,34.2,,,,,,,
2020-05-08,30.0,27.2,33.8,,,,,,,
2020-05-09,28.3,27.0,,,,,,,,
2020-05-10,29.1,26.0,32.6,,,,,,,
2020-05-11,29.6,27.0,32.6,,,,,,,
2020-05-12,30.5,27.2,34.4,,,,,,,
2020-05-13,30.2,27.4,33.6,,,,,,,
2020-05-14,29.8,26.6,34.2,,,,,,,
2020-05-15,29.7,,33.0,,,,,,,
2020-05-16,30.5,26.0,34.6,,,,,,,
2020-05-17,30.5,27.2,33.6,,,,,,,
2020-05-18,27.1,,31.4,,,,,,,
2020-05-19,29.8,25.2,33.0,,,,,,,
2020-05-20,28.5,,34.0,,,,,,,
2020-05-21,29.6,24.8,33.4,,,,,,,
2020-05-22,29.4,26.0,33.0,,,,,,,
2020-05-23,29.8,26.6,33.8,,,,,,,
2020-05-24,31.3,26.0,35.6,,,,,,,
2020-05-25,30.0,27.6,35.0,,,,,,,
2020-05-26,30.0,26.2,34.0,,,,,,,
2020-05-27,29.5,27.0,,,,,,,,
2020-05-28,29.9,,33.2,,,,,,,
2020-05-29,29.6,,34.0,,,,,,,
2020-05-30,29.9,,34.2,,,,,,,
2020-05-31,29.6,27.0,33.0,,,,,,,
2020-06-01,29.6,,33.4,,,,,,,
2020-06-02,29.8,26.6,34.0,,,,,,,
2020-06-03,29.1,26.0,33.2,,,,,,,
2020-06-04,29.9,26.8,33.0,,,,,,,
2020-06-05,29.2,26.2,32.6,,,,,,,
2020-06-06,29.6,26.4,32.2,,,,,,,
2020-06-07,29.7,26.0,33.6,,,,,,,
2020-06-08,29.7,26.4,33.2,,,,,,,
2020-06-09,28.8,,31.4,,,,,,,
2020-06-10,29.9,26.6,34.0,,,,,,,
2020-06-11,28.8,,33.6,,,,,,,
2020-06-12,29.2,24.6,33.6,,,,,,,
2020-06-13,29.6,25.7,33.0,,,,,,,
2020-06-14,31.2,26.6,34.8,,,,,,,
2020-06-15,29.8,27.0,33.0,,,,,,,
2020-06-16,29.7,,,,,,,,,
2020-06-17,30.5,26.4,35.0,,,,,,,
2020-06-18,29.6,,33.8,,,,,,,
2020-06-19,28.4,26.1,32.0,,,,,,,
2020-06-20,29.7,26.2,34.2,,,,,,,
2020-06-21,29.3,26.4,32.6,,,,,,,
2020-06-22,28.5,,31.6,,,,,,,
2020-06-23,28.5,24.4,32.8,,,,,,,
2020-06-24,28.9,25.2,,,,,,,,
2020-06-25,29.4,26.2,33.4,,,,,,,
2020-06-26,29.5,26.4,32.6,,,,,,,
2020-06-27,29.4,26.0,33.6,,,,,,,
2020-06-28,29.8,27.0,,,,,,,,
2020-06-29,29.9,27.0,34.2,,,,,,,
2020-06-30,29.7,26.6,33.6,,,,,,,
2020-07-01,30.0,26.6,34.2,,,,,,,
2020-07-02,27.1,,31.0,,,,,,,
2020-07-03,28.8,,32.0,,,,,,,
2020-07-04,29.0,,32.6,,,,,,,
2020-07-05,28.8,25.0,32.4,,,,,,,
2020-07-06,29.1,,33.0,,,,,,,
2020-07-07,29.0,24.2,33.2,,,,,,,
2020-07-08,29.0,25.4,32.2,,,,,,,
2020-07-09,28.4,25.0,32.0,,,,,,,
2020-07-10,28.1,25.2,,,,,,,,
2020-07-11,28.8,25.4,32.6,,,,,,,
2020-07-12,29.3,26.0,31.8,,,,,,,
2020-07-13,29.3,26.0,32.4,,,,,,,
2020-07-14,29.3,,32.6,,,,,,,
2020-07-15,27.8,25.4,30.0,,,,,,,
2020-07-16,28.6,25.6,31.0,,,,,,,
2020-07-17,29.3,25.0,33.0,,,,,,,
2020-07-18,28.8,26.0,32.6,,,,,,,
2020-07-19,29.3,26.0,32.6,,,,,,,
2020-07-20,29.5,26.4,32.6,,,,,,,
2020-07-21,29.3,27.0,32.2,,,,,,,
2020-07-22,29.6,27.0,33.0,,,,,,,
2020-07-23,29.5,27.2,33.0,,,,,,,
2020-07-24,29.4,26.2,,,,,,,,
2020-07-25,29.1,25.0,32.4,,,,,,,
2020-07-26,28.6,,32.8,,,,,,,
2020-07-27,28.8,25.0,33.2,,,,,,,
2020-07-28,28.8,25.2,33.2,,,,,,,
2020-07-29,28.9,24.6,33.0,,,,,,,
2020-07-30,28.4,26.0,31.4,,,,,,,
2020-07-31,28.3,25.2,32.2,,,,,,,
2020-08-01,28.3,24.6,32.2,,,,,,,
2020-08-02,28.6,24.0,31.8,,,,,,,
2020-08-03,29.8,26.1,34.0,,,,,,,
2020-08-04,29.3,,32.8,,,,,,,
2020-08-05,29.1,,31.4,,,,,,,
2020-08-06,29.4,25.0,33.0,,,,,,,
2020-08-07,28.8,,32.0,,,,,,,
2020-08-08,28.8,,32.0,,,,,,,
2020-08-09,28.8,25.8,32.2,,,,,,,
2020-08-10,28.9,26.0,33.4,,,,,,,
2020-08-11,28.7,27.0,33.0,,,,,,,
2020-08-12,29.4,27.0,32.8,,,,,,,
2020-08-13,26.2,,30.4,,,,,,,
2020-08-14,28.3,24.2,31.4,,,,,,,
2020-08-15,28.9,25.4,32.4,,,,,,,
2020-08-16,29.3,26.2,33.4,,,,,,,
2020-08-17,29.4,26.4,33.6,,,,,,,
2020-08-18,28.2,26.0,32.2,,,,,,,
2020-08-19,29.7,25.8,33.8,,,,,,,
2020-08-20,29.1,26.2,32.6,,,,,,,
2020-08-21,29.1,26.0,33.0,,,,,,,
2020-08-22,29.6,25.4,34.0,,,,,,,
2020-08-23,29.8,26.0,34.8,,,,,,,
2020-08-24,29.2,,33.8,,,,,,,
2020-08-25,29.7,25.6,34.0,,,,,,,
2020-08-26,29.2,26.0,33.8,,,,,,,
2020-08-27,29.1,25.8,34.0,,,,,,,
2020-08-28,29.7,26.2,34.4,,,,,,,
2020-08-29,29.9,26.4,34.4,,,,,,,
2020-08-30,29.7,26.4,33.8,,,,,,,
2020-08-31,29.5,26.8,33.0,,,,,,,
2020-09-01,30.3,26.6,35.0,,,,,,,
2020-09-02,29.1,25.0,32.2,,,,,,,
2020-09-03,29.3,26.2,32.6,,,,,,,
2020-09-04,30.4,27.2,34.8,,,,,,,
2020-09-05,29.3,26.8,32.4,,,,,,,
2020-09-06,29.4,26.4,32.6,,,,,,,
2020-09-07,30.0,26.8,34.0,,,,,,,
2020-09-08,30.1,27.4,33.6,,,,,,,
2020-09-09,30.6,27.8,34.0,,,,,,,
2020-09-10,29.1,26.0,33.0,,,,,,,
2020-09-11,29.6,27.0,32.4,,,,,,,
2020-09-12,29.5,27.0,33.0,,,,,,,
2020-09-13,29.5,26.8,33.6,,,,,,,
2020-09-14,28.0,,32.0,,,,,,,
2020-09-15,27.4,24.4,32.0,,,,,,,
2020-09-16,28.8,24.2,32.2,,,,,,,
2020-09-17,29.5,25.0,34.0,,,,,,,
2020-09-18,29.8,25.4,33.8,,,,,,,
2020-09-19,30.4,26.4,34.4,,,,,,,
2020-09-20,26.3,,30.0,,,,,,,
2020-09-21,27.7,,32.5,,,,,,,
2020-09-22,27.8,24.0,32.4,,,,,,,
2020-09-23,29.3,24.8,32.6,,,,,,,
2020-09-24,29.6,25.8,33.0,,,,,,,
2020-09-25,30.2,26.8,33.8,,,,,,,
2020-09-26,29.3,,33.2,,,,,,,
2020-09-27,27.8,25.2,31.8,,,,,,,
2020-09-28,29.8,25.6,34.4,,,,,,,
2020-09-29,29.8,26.6,32.8,,,,,,,
2020-09-30,30.6,26.6,34.8,,,,,,,
2020-10-01,30.5,26.0,34.6,,,,,,,
2020-10-02,29.3,,33.2,,,,,,,
2020-10-03,27.6,,30.8,,,,,,,
2020-10-04,27.8,,32.4,,,,,,,
2020-10-05,29.2,24.2,33.0,,,,,,,
2020-10-06,29.1,25.8,33.0,,,,,,,
2020-10-07,29.9,25.8,33.6,,,,,,,
2020-10-08,29.1,25.0,32.4,,,,,,,
2020-10-09,28.9,25.0,31.6,,,,,,,
2020-10-10,28.2,,32.2,,,,,,,
2020-10-11,28.9,25.6,,,,,,,,
2020-10-12,29.9,,33.2,,,,,,,
2020-10-13,29.9,26.6,32.6,,,,,,,
2020-10-14,30.1,27.4,33.2,,,,,,,
2020-10-15,29.8,27.2,33.6,,,,,,,
2020-10-16,28.4,,33.6,,,,,,,
2020-10-17,29.1,24.4,32.0,,,,,,,
2020-10-18,29.0,26.6,32.2,,,,,,,
2020-10-19,28.2,,32.6,,,,,,,
2020-10-20,28.3,25.0,32.8,,,,,,,
2020-10-21,27.5,,32.0,,,,,,,
2020-10-22,29.4,24.0,33.0,,,,,,,
2020-10-23,29.9,26.4,33.6,,,,,,,
2020-10-24,28.9,26.4,32.6,,,,,,,
2020-10-25,28.4,25.6,32.0,,,,,,,
2020-10-26,27.2,,32.2,,,,,,,
2020-10-27,26.6,,31.0,,,,,,,
2020-10-28,28.8,24.6,32.2,,,,,,,
2020-10-29,29.8,25.6,33.4,,,,,,,
2020-10-30,28.6,,32.4,,,,,,,
2020-10-31,27.9,,32.6,,,,,,,
2020-11-01,27.7,25.0,32.8,,,,,,,
2020-11-02,28.6,25.8,32.4,,,,,,,
2020-11-03,28.8,26.2,32.2,,,,,,,
2020-11-04,28.7,26.4,32.6,,,,,,,
2020-11-05,27.5,25.0,29.8,,,,,,,
2020-11-06,27.8,25.6,31.4,,,,,,,
2020-11-07,29.0,25.4,33.4,,,,,,,
2020-11-08,28.4,25.8,31.6,,,,,,,
2020-11-09,29.9,25.0,33.8,,,,,,,
2020-11-10,29.1,26.4,32.2,,,,,,,
2020-11-11,30.1,26.8,33.0,,,,,,,
2020-11-12,30.3,27.0,34.4,,,,,,,
2020-11-13,30.6,25.6,33.4,,,,,,,
2020-11-14,30.3,27.5,33.4,,,,,,,
2020-11-15,30.6,27.6,34.6,,,,,,,
2020-11-16,30.3,27.6,35.0,,,,,,,
2020-11-17,29.4,26.0,32.2,,,,,,,
2020-11-18,29.7,26.6,32.8,,,,,,,
2020-11-19,30.1,26.8,33.2,,,,,,,
2020-11-20,29.3,,32.6,,,,,,,
2020-11-21,29.2,26.6,32.4,,,,,,,
2020-11-22,28.8,26.8,31.8,,,,,,,
2020-11-23,27.7,,30.6,,,,,,,
2020-11-24,28.4,25.6,34.4,,,,,,,
2020-11-25,27.6,25.4,33.8,,,,,,,
2020-11-26,29.2,25.6,32.6,,,,,,,
2020-11-27,29.2,,35.2,,,,,,,
2020-11-28,28.9,25.0,32.6,,,,,,,
2020-11-29,27.6,,32.8,,,,,,,
2020-11-30,27.7,25.2,32.0,,,,,,,
2020-12-01,29.6,26.2,34.0,,,,,,,
2020-12-02,29.3,,33.8,,,,,,,
2020-12-03,27.4,24.4,30.4,,,,,,,
2020-12-04,27.7,24.4,32.4,,,,,,,
2020-12-05,27.3,,30.2,,,,,,,
2020-12-06,26.3,25.0,28.6,,,,,,,
2020-12-07,26.4,24.2,30.2,,,,,,,
2020-12-08,28.6,24.4,32.2,,,,,,,
2020-12-09,28.8,26.0,32.2,,,,,,,
2020-12-10,28.4,25.0,32.0,,,,,,,
2020-12-11,27.6,,30.4,,,,,,,
2020-12-12,28.1,25.4,32.2,,,,,,,
2020-12-13,27.4,25.6,30.2,,,,,,,
2020-12-14,28.0,25.0,32.2,,,,,,,
2020-12-15,27.7,,32.6,,,,,,,
2020-12-16,28.4,25.4,32.2,,,,,,,
2020-12-17,28.2,24.8,31.8,,,,,,,
2020-12-18,28.3,25.0,31.8,,,,,,,
2020-12-19,28.7,25.4,32.8,,,,,,,
2020-12-20,26.8,,30.8,,,,,,,
2020-12-21,27.5,24.8,29.6,,,,,,,
2020-12-22,28.5,25.6,31.6,,,,,,,
2020-12-23,29.8,25.6,34.8,,,,,,,
2020-12-24,28.4,,,,,,,,,
2020-12-25,29.6,25.8,34.2,,,,,,,
2020-12-26,29.6,,34.4,,,,,,,
2020-12-27,29.3,25.6,32.4,,,,,,,
2020-12-28,29.0,26.4,33.0,,,,,,,
2020-12-29,28.6,26.4,32.0,,,,,,,
2020-12-30,27.5,25.6,32.6,,,,,,,
2020-12-31,26.6,25.6,30.2,,,,,,,
2021-01-01,27.1,25.0,30.0,,,,,,,
2021-01-02,28.4,25.0,31.2,,,,,,,
2021-01-03,27.6,25.0,32.4,0.8,,268.0,9.7,,1008.5,
2021-01-04,28.3,25.6,32.6,4.6,,279.0,7.9,,1008.4,
2021-01-05,27.3,24.2,29.6,10.3,,306.0,4.8,,1008.3,
2021-01-06,26.8,24.0,30.6,30.0,,287.0,5.3,,1008.0,
2021-01-07,27.5,24.0,29.8,14.4,,311.0,3.9,,1007.5,
2021-01-08,27.1,25.0,30.2,5.1,,285.0,5.3,,1007.6,
2021-01-09,26.4,23.5,32.0,17.7,,275.0,8.0,,1007.9,
2021-01-10,27.4,24.6,31.0,4.3,,282.0,8.2,,1007.8,
2021-01-11,28.2,24.6,30.8,11.2,,290.0,8.3,,1008.4,
2021-01-12,27.2,25.0,30.0,10.5,,273.0,8.8,,1009.0,
2021-01-13,27.4,25.6,29.0,10.2,,293.0,6.9,,1009.7,
2021-01-14,27.5,26.0,29.4,1.3,,285.0,6.2,,1010.4,
2021-01-15,27.7,25.0,29.8,0.2,,289.0,5.8,,1009.4,
2021-01-16,29.8,25.6,34.2,0.5,,252.0,9.1,,1007.7,
2021-01-17,28.2,25.6,30.4,6.8,,295.0,6.9,,1008.5,
2021-01-18,26.6,23.6,28.8,21.4,,301.0,10.2,,1009.6,
2021-01-19,27.1,24.0,29.4,17.3,,301.0,7.8,,1010.1,
2021-01-20,27.7,24.8,29.8,8.0,,324.0,8.4,,1009.9,
2021-01-21,26.9,24.8,28.4,16.2,,298.0,4.4,,1010.0,
2021-01-22,27.4,25.6,29.4,1.7,,303.0,4.8,,1009.5,
2021-01-23,28.0,25.4,30.8,3.2,,11.0,6.0,,1009.3,
2021-01-24,25.0,24.0,27.6,7.9,,42.0,3.2,,1010.3,
2021-01-25,27.8,24.0,30.4,5.7,,339.0,4.2,,1009.8,
2021-01-26,27.1,23.7,31.8,8.5,,275.0,8.3,,1009.2,
2021-01-27,26.6,23.4,30.0,12.8,,270.0,10.1,,1008.8,
2021-01-28,26.2,24.0,28.8,18.4,,273.0,9.7,,1009.4,
